id,name,Average Rating,Movie 0,Movie 1,Movie 2,Movie 3,Movie 4,Movie 5,Movie 6,Movie 7,Movie 8,Movie 9,Movie 10,Movie 11,Movie 12,Movie 13,Movie 14,Movie 15,Movie 16,Movie 17,Movie 18,Movie 19,Movie 20,Movie 21,Movie 22,Movie 23,Movie 24,Movie 25,Movie 26,Movie 27,Movie 28,Movie 29,Movie 30,Movie 31,Movie 32,Movie 33,Movie 34,Movie 35,Movie 36,Movie 37,Movie 38,Movie 39,Movie 40,Movie 41,Movie 42,Movie 43,Movie 44,Movie 45,Movie 46,Movie 47,Movie 48,Movie 49,Movie 50,Movie 51,Movie 52,Movie 53,Movie 54,Movie 55,Movie 56,Movie 57,Movie 58,Movie 59,Movie 60,Movie 61,Movie 62,Movie 63,Movie 64,Movie 65,Movie 66,Movie 67,Movie 68,Movie 69,Movie 70,Movie 71,Movie 72,Movie 73,Movie 74,Movie 75,Movie 76,Movie 77,Movie 78,Movie 79,Movie 80,Movie 81,Movie 82
53493,Kal Penn,5.533333333333332,9760.0,8976.0,10214.0,55465.0,11452.0,13411.0,13335.0,1452.0,16727.0,11282.0,206197.0,32222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53527,Jill Taylor,6.442857142857143,302156.0,137094.0,116.0,10215.0,296096.0,266396.0,75900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53573,Olek Krupa,6.07,9268.0,8007.0,4944.0,16172.0,9654.0,11001.0,27576.0,19265.0,190955.0,144340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53607,Peter Salett,6.2,7870.0,15373.0,50647.0,9870.0,8363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53636,Shalimar Reodica,5.883333333333334,9567.0,187.0,2539.0,14199.0,4723.0,7873.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53637,Devorah Herbert,6.449999999999999,77016.0,9282.0,8328.0,144336.0,39541.0,7873.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53638,Stephanie Allain,6.4799999999999995,10476.0,241771.0,7874.0,72359.0,16112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53640,Amy Vincent,6.1800000000000015,10476.0,18892.0,283445.0,45153.0,7874.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53641,Billy Fox,6.82,10476.0,277216.0,29427.0,8292.0,7874.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53645,Julie Monroe,6.181818181818182,1852.0,792.0,10537.0,245703.0,2024.0,103731.0,15237.0,10385.0,8046.0,11457.0,15556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53647,Lainie Kazan,5.542857142857143,302688.0,8346.0,257344.0,19150.0,8046.0,9448.0,10661.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53648,Eyde Belasco,5.95,9952.0,8007.0,676.0,309919.0,192141.0,2312.0,14536.0,19913.0,7859.0,55779.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53650,Anthony Mackie,6.2518518518518515,11375.0,39254.0,100402.0,12162.0,134374.0,99861.0,13027.0,38050.0,70.0,146198.0,271110.0,49527.0,65.0,162903.0,82682.0,102899.0,72331.0,63492.0,10317.0,146238.0,14462.0,11170.0,333348.0,253331.0,9074.0,14351.0,7859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53680,Elaine Grainger,6.038461538461538,9992.0,334074.0,272.0,302156.0,210860.0,137094.0,9763.0,267860.0,70436.0,18823.0,3021.0,329440.0,7913.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53683,Leslie Jones,6.466666666666666,9842.0,8051.0,171274.0,8741.0,9384.0,68722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53684,Robert Smigel,6.1,89492.0,257344.0,9678.0,8051.0,76492.0,159824.0,9614.0,10661.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53685,Barbara Tulliver,6.16,2675.0,9697.0,26390.0,29193.0,69668.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53714,Rachel McAdams,6.815789473684211,38357.0,309809.0,307081.0,16995.0,157849.0,72570.0,314365.0,24420.0,11460.0,8060.0,16005.0,9043.0,11036.0,10625.0,58574.0,59436.0,10528.0,122906.0,222936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53755,Elizabeth Reaser,6.01111111111111,24021.0,18239.0,50620.0,9043.0,20065.0,64678.0,4012.0,8966.0,57157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53757,Eric Kopeloff,5.983333333333333,8944.0,11058.0,44594.0,82525.0,10743.0,1262.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53758,Guymon Casady,6.0200000000000005,82696.0,76163.0,27578.0,321697.0,13596.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53807,Armie Hammer,6.314285714285715,62764.0,14012.0,57201.0,88794.0,339408.0,203801.0,37799.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53811,Stephen J. Lineweaver,6.075,188161.0,214756.0,10591.0,15373.0,302699.0,18276.0,9955.0,72105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53813,Sandy Cochrane,5.9,9620.0,2043.0,38579.0,12227.0,9457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53828,Jennifer Carpenter,5.959999999999999,8643.0,12153.0,41283.0,13812.0,540.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53841,Brendan Galvin,5.811111111111112,62764.0,10629.0,8007.0,238615.0,11866.0,14623.0,107846.0,10075.0,37958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53863,Simon Helberg,6.283333333333334,12573.0,6575.0,11452.0,315664.0,11247.0,14799.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53899,Meg Morman,6.539999999999999,9654.0,10762.0,10758.0,1382.0,425.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53916,Ralph Brown,6.130000000000001,1893.0,11831.0,11386.0,86825.0,9991.0,81005.0,8077.0,11026.0,18947.0,13538.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53917,Danny Webb,6.4799999999999995,302156.0,10705.0,2253.0,8077.0,11354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53923,Aunjanue Ellis,6.5,239566.0,50014.0,50035.0,41730.0,1677.0,14325.0,12277.0,11978.0,339408.0,18487.0,25208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53926,Jon Heder,5.688888888888889,9297.0,9007.0,9842.0,9955.0,9408.0,340816.0,9957.0,8193.0,173931.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53936,Melonie Diaz,6.82,4953.0,12621.0,157354.0,25461.0,139998.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53963,Robert Stanton,5.566666666666666,8838.0,9879.0,9890.0,324668.0,8198.0,9776.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54014,David Hayman,6.449999999999999,4824.0,137094.0,9311.0,14574.0,11780.0,9729.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54040,John Lee Hancock,6.483333333333333,140823.0,58595.0,8197.0,10733.0,22881.0,14635.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54043,Gary Anthony Williams,6.05,308531.0,12657.0,8197.0,12277.0,116741.0,142061.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54047,Phil Hay,5.785714285714286,10771.0,10691.0,168530.0,323675.0,18823.0,8202.0,49524.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54048,Matt Manfredi,5.785714285714286,10771.0,10691.0,168530.0,323675.0,18823.0,8202.0,49524.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54050,Mark Waters,6.271428571428571,9007.0,58224.0,8204.0,10330.0,10625.0,24940.0,19913.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54124,Marceline Hugot,6.24,59968.0,28089.0,18615.0,9829.0,206296.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54160,Gershon Ginsburg,5.720000000000001,2756.0,8224.0,11812.0,9257.0,8854.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54164,Barry Peterson,6.118181818181818,11375.0,187017.0,9398.0,64688.0,4911.0,296099.0,138832.0,8247.0,302699.0,80035.0,9384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54211,Thomas Tull,6.393333333333332,109410.0,9906.0,155.0,49026.0,41733.0,13183.0,1271.0,68735.0,49521.0,18785.0,20533.0,23629.0,57165.0,135397.0,81005.0,27205.0,157336.0,277216.0,201088.0,9988.0,18823.0,53182.0,23168.0,68737.0,22832.0,11170.0,287903.0,1452.0,68726.0,256274.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54212,William Fay,5.957142857142857,9906.0,2024.0,1271.0,18785.0,20533.0,23629.0,10067.0,9988.0,18823.0,23168.0,22832.0,11170.0,8869.0,1452.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54246,Peter Friedman,6.271428571428571,3902.0,43347.0,9620.0,109421.0,8272.0,12658.0,44990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54247,Aaron Yoo,6.0125,234212.0,8271.0,13990.0,12182.0,303858.0,8065.0,18501.0,39037.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54248,Christopher B. Landon,5.666666666666667,8271.0,41436.0,82990.0,72571.0,10075.0,227348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54250,Kwame Parker,6.36,16995.0,8271.0,37834.0,10048.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54251,Tom Pollock,6.145454545454545,43074.0,8271.0,41630.0,16538.0,200505.0,9285.0,9352.0,25704.0,28211.0,22947.0,11635.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54252,E. Bennett Walsh,6.041666666666667,16995.0,7979.0,8271.0,37834.0,10048.0,24.0,393.0,82700.0,10696.0,14181.0,71676.0,1957.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54271,Dean Zimmerman,5.888888888888889,181533.0,39254.0,35056.0,274854.0,8247.0,116741.0,80035.0,38745.0,239678.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54272,Joel Hynek,5.8999999999999995,9268.0,169.0,106.0,10391.0,8247.0,7451.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54415,Josh Gad,6.2444444444444445,257344.0,43347.0,153518.0,116741.0,10186.0,8065.0,57800.0,231576.0,109445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54417,Dana Brunetti,6.540000000000001,109424.0,216015.0,37799.0,72387.0,8065.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54419,Ryan Kavanaugh,6.051428571428569,62764.0,192102.0,12403.0,7445.0,4349.0,87818.0,7978.0,9615.0,8848.0,45317.0,9766.0,5176.0,50725.0,10199.0,24438.0,82505.0,164457.0,11683.0,18162.0,10483.0,138697.0,1729.0,27573.0,19908.0,37958.0,70435.0,8065.0,241771.0,25643.0,9718.0,22971.0,112949.0,42684.0,238603.0,107811.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54420,David Sardy,6.22,77016.0,144336.0,19908.0,8065.0,71676.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54421,Janet Jackson,6.160000000000001,12107.0,8291.0,44944.0,35688.0,17202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54441,James Ivory,6.6,42819.0,1245.0,26371.0,11257.0,18840.0,8293.0,87729.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54443,Ruth Prawer Jhabvala,6.44,42819.0,1245.0,11257.0,8293.0,87729.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54447,Samuel West,6.92,11889.0,509.0,40880.0,8293.0,89861.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54448,Ismail Merchant,6.75,1245.0,26371.0,11257.0,18840.0,8293.0,87729.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54449,Richard Robbins,7.06,1245.0,26371.0,11257.0,18840.0,8293.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54470,Lauren Ambrose,6.0200000000000005,16523.0,10806.0,50647.0,15037.0,27723.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54479,Bailee Madison,6.283333333333334,7445.0,1265.0,88042.0,46261.0,50546.0,35691.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54507,Jon M. Chu,6.116666666666666,72559.0,291805.0,8328.0,85446.0,41233.0,54518.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54514,Buck Damon,6.4750000000000005,26486.0,6557.0,16996.0,8328.0,42297.0,10625.0,18240.0,9762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54515,Hi-Hat,5.9799999999999995,9982.0,10591.0,8328.0,15028.0,41233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54564,George Buck Flower,6.833333333333333,105.0,165.0,1103.0,8337.0,790.0,24126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54585,Clayton Hartley,6.249999999999999,227159.0,9981.0,318846.0,8273.0,138832.0,12133.0,34016.0,274167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54586,Molly Cheek,6.233333333333333,558.0,16871.0,8273.0,2770.0,2105.0,71552.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54606,Kim Hardin,6.62,10476.0,184098.0,584.0,8292.0,67660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54645,Nia Vardalos,5.866666666666666,302688.0,59861.0,8346.0,23049.0,15673.0,84200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54649,Louis Mandylor,4.880000000000001,302688.0,8346.0,342502.0,389425.0,29078.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54650,Gerry Mendicino,6.14,2976.0,302688.0,8346.0,14577.0,22804.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54691,Christopher Mintz-Plasse,6.21875,82702.0,87818.0,59859.0,17610.0,23483.0,77174.0,38579.0,15373.0,10191.0,109414.0,325133.0,195589.0,58151.0,114150.0,129139.0,8363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54693,Emma Stone,6.3235294117647065,50014.0,102382.0,1930.0,49519.0,87818.0,194662.0,228967.0,82682.0,38579.0,10186.0,12620.0,50646.0,37735.0,50544.0,19908.0,222936.0,8363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54696,Joe Nunez,6.742857142857143,1402.0,9923.0,44594.0,11321.0,6957.0,55721.0,8363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54697,Dave Franco,6.6,137106.0,187017.0,64688.0,291805.0,75656.0,239573.0,37950.0,82654.0,328387.0,325133.0,195589.0,10139.0,58151.0,8363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54708,Carla Gallo,6.2700000000000005,37080.0,20829.0,16538.0,32823.0,74465.0,6957.0,325133.0,195589.0,9870.0,8363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54711,Kevin Breznahan,6.480000000000001,7305.0,10253.0,7345.0,39013.0,8363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54714,Keith Loneker,6.45,1389.0,209451.0,4942.0,13279.0,222250.0,8363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54716,Lauren Miller,6.2,16991.0,223702.0,40807.0,84200.0,8363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54720,Steve Bannos,6.112500000000001,43074.0,20829.0,8457.0,136795.0,10189.0,6957.0,218778.0,8363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54728,Brian Huskey,6.183333333333334,109414.0,18162.0,325133.0,195589.0,8363.0,198062.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54729,Clark Duke,6.277777777777778,72358.0,49519.0,59859.0,23483.0,23048.0,13523.0,243938.0,376659.0,8363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54734,Evan Goldberg,6.038461538461538,20829.0,40805.0,228967.0,4964.0,109414.0,80035.0,223702.0,10189.0,325133.0,195589.0,40807.0,82687.0,8363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54738,Jack Huston,6.085714285714286,24021.0,270487.0,271969.0,168672.0,58431.0,12271.0,228205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54761,Kari Perkins,6.416666666666667,103731.0,92591.0,3509.0,85350.0,334531.0,98549.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54777,Jennifer L. Smith,6.1499999999999995,10320.0,2698.0,60304.0,834.0,277.0,13027.0,24420.0,13551.0,14325.0,304357.0,11866.0,13515.0,13056.0,1948.0,20943.0,11835.0,8285.0,5876.0,37821.0,25643.0,11208.0,8090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54781,Allison Burnett,5.8428571428571425,52520.0,271185.0,10641.0,10115.0,13074.0,8090.0,28665.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54782,Mary Beth Hurt,6.055555555555555,9697.0,8649.0,8643.0,36351.0,13551.0,10436.0,10641.0,8090.0,57157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54789,Sean Patrick Flanery,5.783333333333334,41439.0,16172.0,10375.0,319910.0,8374.0,22821.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54797,Robert N. Fried,6.260000000000001,1538.0,9895.0,9074.0,8374.0,22821.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54800,Anna Maria Horsford,6.116666666666667,10634.0,12107.0,8386.0,10426.0,34563.0,175555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54807,Affif Ben Badra,6.76,62835.0,8681.0,10045.0,10027.0,58574.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54812,Chevy Chase,5.584615384615384,47941.0,296099.0,2687.0,23048.0,11153.0,9593.0,14113.0,14577.0,24432.0,11977.0,15489.0,16471.0,243938.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54815,Steven Strait,5.683333333333333,17926.0,9954.0,118612.0,8988.0,28053.0,11459.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54843,Andrew Form,5.833333333333332,316727.0,13788.0,238636.0,158015.0,98566.0,10065.0,10781.0,242512.0,227719.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54844,Bradley Fuller,5.833333333333332,316727.0,13788.0,238636.0,158015.0,98566.0,10065.0,10781.0,242512.0,227719.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
