id,name
16273,Simon Chandler
16327,Timothy Hutton
16329,Charles Okun
16331,Owen Roizman
16376,Larry David
16425,Oliver Stapleton
16431,Sam Elliott
16433,James Gammon
16475,Burt Reynolds
16483,Sylvester Stallone
16514,Robert Chartoff
16525,Joe Spinell
16551,Ilona Herman
16552,Fred J. Brown
16560,David Caruso
16563,Charles A. Tamburro
16567,Larry Bock
16573,Denise Horta
16580,George Cheung
16584,Dana Lee
16589,Peter MacDonald
16590,Sheldon Lettich
16593,O. Nicholas Brown
16595,Pier Luigi Basile
16601,William Mesa
16614,J. Dennis Washington
16644,Dolph Lundgren
16650,Robert A. Ferretti
16651,Michael N. Knue
16663,Delia Sheppard
16736,Lon Bender
16935,Geena Davis
16938,Renny Harlin
17016,Neil Jordan
17072,Sam Douglas
17087,Michael Moore
17146,Tim Suhrstedt
17183,Jackie Earle Haley
17209,Avi Lerner
17220,John Kasarda
17399,Thom Noble
17401,Stephen Root
17479,Matyelok Gibbs
17483,Michael Maloney
17488,Alice Drummond
17494,Dennis Dugan
17630,Michael Tadross
17698,Nancy Meyers
17764,Charles S. Dutton
17766,Jill Savitt
17770,Kevin Tighe
17797,Michael Taylor
17832,Carla Gugino
17882,Isabelle Huppert
17886,Robert K. Lambert
17921,Clem Caserta
18071,Geoffrey Lewis
18173,George DeTitta Jr.
18181,David Keith
18262,Richard Riehle
18281,Donald Petrie
18311,Joe Roth
18350,Hunt Lowry
18356,Stephen Herek
18384,Joel Soisson
18387,David Finfer
18389,Robert W. Cort
18589,Lee Majors
18596,Taylor Hackford
18792,Delroy Lindo
18892,Goldie Hawn
18916,Kevin J. O'Connor
19051,Martha De Laurentiis
19153,Cliff Robertson
19155,Christopher Young
19384,Tony Todd
19439,Henry Gibson
19453,Tom Bower
19464,Anastas N. Michos
19567,Terry Leonard
19754,Tony Cox
19839,David Paymer
20006,Christopher Reeve
20007,Jerry Siegel
20008,Joe Shuster
20011,Margot Kidder
20062,David Parfitt
20212,Dermot Mulroney
20220,Elden Henson
20243,Roger Ashton-Griffiths
20495,Jeff Fahey
20629,George Miller
20752,Alex Rocco
20761,Sven-Ole Thorsen
20766,Richard E. Grant
20786,Randy Moore
20810,Joely Richardson
20820,Sid Ganis
20823,Peter Lyons Collister
20879,Kate Burton
20897,Bruce Broughton
20904,James Hong
20953,Harry Manfredini
21075,William Davies
21089,Bruce Greenwood
21118,James Muro
21119,Michael J. Duthie
21181,Fabio Testi
21246,Corbin Bernsen
21278,Alan Alda
21320,Danielle Harris
21370,Roger Donaldson
21431,David Gant
21484,Todd Allen
21517,Mary Colquhoun
21523,Ed Lauter
21548,Richard Edlund
21595,Alyson Hannigan
21640,Robb Wilson King
21675,Jack Conley
21792,George Gallo
21968,Ezra Swerdlow
22053,Alan Blumenfeld
22107,Deborah Everton
22109,Peter Firth
22131,J. T. Walsh
22135,Holger Gross
22302,Stuart Cornfeld
22384,John Amos
22815,John Thompson
23346,Armand Assante
23349,Mary Goldberg
23532,Jason Bateman
23608,Colin Stinton
23769,John Beard
23781,Jeremiah O'Driscoll
23788,Matthew W. Mungle
23880,Steven Seagal
23915,Pat Morita
23964,Gary Ross
23966,Santo Loquasto
23967,Mary Ellen Trainor
24278,Bill Weston
24318,Richard Benjamin
24343,Peter Mayhew
24367,John Forsythe
24368,Roscoe Lee Browne
24956,Gary B. Kibbe
24969,Henry Kingi
25061,Maria-Teresa Barbasso
25201,Bill Taylor
25503,Mandy Patinkin
25626,Robert Ridgely
26467,Kyra Sedgwick
26472,Steve Guttenberg
26483,Valerie Perrine
26485,Jim Belushi
26491,Vernon Wells
26510,Eugene Levy
26513,Debra Winger
26713,Chuck Russell
26854,Phil Davis
26860,John Sessions
26863,Richard Graham
26986,Rick Sharp
26988,Ken Pepiot
27425,Constantine Gregory
27518,Lowell Ganz
27519,Babaloo Mandel
27554,Alan Bates
27563,Amy Irving
27570,Anna Katarina
27583,Edward A. Warschilka
27737,Bill Moseley
27752,Bruce Spence
27762,Ian McDiarmid
27822,David Ryall
28156,J. Peter Robinson
28162,Jill M. Ohanneson
28163,Lesley Beale
28164,Charles Grodin
28239,David Twohy
28240,David Eggby
28413,Carmen Argenziano
28633,Richard Jenkins
28641,Terence Stamp
28871,Eugene Lipinski
29068,Ben Cross
29369,Melanie Griffith
29512,Gerald McRaney
29803,Madeline Kahn
30148,Van Ling
30383,Michael Grillo
30488,Miguel Sandoval
31006,Troy Evans
31007,John Capodice
31024,Betty Thomas
31027,Russell Boyd
31364,Sarah Douglas
31714,Stacey Travis
31903,Henry Winkler
32035,Edward R. Pressman
32225,Lindsay Crouse
32355,Zoltan Elek
32357,Nicholas Farrell
32403,Geoffrey Kirkland
32487,Robert L. Stevenson
32494,Robert Easton
32593,Steven Brill
33008,Menahem Golan
33009,Yoram Globus
33185,Jeremy Bulloch
33403,Mac McDonald
33489,Josh Mostel
34484,Stephen A. Rotter
34597,Kevin McCarthy
34691,John Spencer
34983,Tress MacNeille
35159,Laraine Newman
35180,Sidney Kimmel
35219,Corey Burton
35257,Timothy West
35475,Sean S. Cunningham
35689,Keenen Ivory Wayans
36424,LL Cool J
36428,Michael St. Hilaire
36821,Nicholas Guest
36926,Frances Sternhagen
37008,Michael Bailey Smith
37043,Taylor Negron
37204,David Warshofsky
37434,Howard Atherton
37933,Peter Steinfeld
38024,Cynthia Nixon
38085,Michael O'Keefe
38160,Patti D'Arbanville
38559,Christopher Lambert
38560,Lou Diamond Phillips
38570,Ken Jenkins
38951,Reg E. Cathey
39829,Henry O
39996,Sidney Lumet
40009,Matt Frewer
40377,Roger Guenveur Smith
40481,Luis Guzmán
40592,Jeffrey Chernov
40765,David Worley
40796,David Appleby
41018,Chris Brigham
41247,Len Cariou
41249,Tess Harper
41517,Christian Clemenson
41737,Tony Plana
42032,Ian Fox
42157,Ed Begley Jr.
42308,Beau Starr
42335,Kathleen Wilhoite
42362,Eddie Deezen
42694,Tamara Tunie
42736,David Womark
42746,John Doe
42995,Paul Hitchcock
43010,"Thomas Rosales, Jr."
43393,Robert Folk
43774,Daniel Roebuck
43776,Neil Flynn
44038,Nancy Allen
44064,Ken Kaufman
44079,Charlotte Rampling
45862,Michael A. Stevenson
47458,Zakes Mokae
47846,Ernest Day
47879,John Savage
48136,Gary Carlos Cervantes
49284,Frank Mancuso Jr.
49425,Annabeth Gish
49832,R. D. Call
49909,Richard Holland
51551,James Handy
51557,Marcia Ross
51851,Jake Kasdan
51864,Kasi Lemmons
52042,Richard Vane
52043,Stuart Pankin
52163,John Dunn
52188,Drew Snyder
52443,Jason Reitman
52794,David Herman
52968,Russell Mulcahy
52995,Edward Herrmann
53023,David Gulpilil
53645,Julie Monroe
53917,Danny Webb
54160,Gershon Ginsburg
54272,Joel Hynek
54441,James Ivory
54443,Ruth Prawer Jhabvala
54448,Ismail Merchant
54449,Richard Robbins
54564,George Buck Flower
54812,Chevy Chase
55227,William B. Kaplan
55228,Earl Sampson
55257,Adam Arkin
55636,Donald Sutherland
56101,Gerard Horan
56266,Fred Gwynne
56267,Brad Greenquist
56324,Daryn Okada
56452,Alan B. McElroy
56710,Oliver Parker
56765,Leslie Shatz
56871,Blair Underwood
56890,Malcolm McDowell
56902,John Witherspoon
56967,Andrew G. Vajna
57082,John Stockwell
57132,Daniel Goldberg
57434,Amy Heckerling
57601,Joe Medjuck
57614,Bill Borden
57642,Harvey Rosenstock
57652,Louis A. Stroller
58169,Vlasta Vrána
58208,Don Brochu
58210,"Ernie Reyes, Jr."
58319,Jason Scott Lee
58475,Angus MacInnes
58535,Paul Herman
58691,Heather Locklear
58712,Steve Miner
58726,Leslie Bohem
58809,Martin Kitrosser
59196,Joe Flaherty
59287,Gregory Nicotero
59443,Alex Nepomniaschy
59710,Bobbie Read
60012,Rob Hahn
60118,John Bedford Lloyd
60261,Stan Winston
60283,Tom Southwell
61185,Jackie Burroughs
61523,Artist W. Robinson
61704,Al Leong
61838,Glenn R. Wilder
61980,Wendie Malick
62001,Dee Wallace
62036,Robert Carradine
62106,Michael Jenn
62583,Raymond Stella
62590,Jack Riley
62596,Kane Hodder
62643,Francine Jamison-Tanchuck
62743,Graham 'Grace' Walker
62846,Charlie Dell
63946,Tim Moore
64856,Michael Jai White
65019,Lane Smith
65344,Esai Morales
65568,James Sikking
65598,Tony Jay
65827,Keith David
66142,Kenneth Wannberg
66203,Moustapha Akkad
66288,Roberts Blossom
67773,Steve Martin
69122,Heather Graham
69129,George P. Wilbur
69597,Drew Barrymore
69678,Michael G. Wilson
70615,Rodger Bumpass
70947,Tad Horino
72117,Matt Birman
72861,Robbie Robertson
72864,Tim Kelleher
73772,Barry Levine
73951,Richard P. Cirincione
74354,"Miguel A. Núñez, Jr."
74766,Kathe Swanson
74783,Bob Shelley
74975,David J. Hudson
74976,Mel Metcalfe
74978,Terry Porter
75465,Lewis Arquette
75467,Stephen E. Miller
78021,Lloyd Kaufman
78029,Martin Lawrence
78395,Norman Howell
81462,Dendrie Taylor
81538,Wayne Fitzgerald
84494,Donald Fullilove
87003,Curtis Armstrong
87118,Michael Beach
91042,Al Cerullo
91094,Joan Rowe
91245,Arthur Morton
91854,Francisco X. Pérez
92378,Juno J. Ellis
92467,Syd Dutton
92479,Gary Hymes
92777,Tucker Smallwood
93887,Gary Davis
94182,Marco St. John
95741,George Plimpton
96228,Gary Basaraba
97619,Linnea Quigley
97944,J. Kenneth Campbell
100260,Mike Moroff
100552,Mary Woronov
101377,Paul Bartel
101615,Frank Pesce
102343,Allan A. Apone
102429,Roger Corman
102441,Dick Miller
102445,John Sayles
104044,Everett Burrell
104046,Bingo O'Malley
105047,Gerald Okamura
106730,Branscombe Richmond
107372,Howard Berger
108143,Richard Bryce Goodman
108146,Clyde E. Bryan
108620,Amanda Walker
113090,Alicia Stevenson
113506,Bob Jennings
113982,Justis Greene
118617,Nicholas Woodeson
118937,Dennis Boutsikaris
118944,Cindy Marty
119232,Tom Noonan
120833,Richard Durden
122239,Sylvia Kauders
132538,Jack Purvis
134235,Jake Hoffman
136450,William Stout
140250,Tom Everett
141823,Tisha Campbell-Martin
142152,Bernadette Mazur
142162,Michael Russo
148122,Geoffrey Blake
151797,Jimmy Yuill
154826,Catherine Reitman
161787,Dick Ziker
169628,Jeff Imada
184980,Burnell Tucker
230436,Barbara Harris
406204,Ve Neill
443770,John Alexander
543194,Gary Jones
548445,Jeffrey Wilhoit
554887,Stephen Hunter Flick
555085,Bruce McBroom
557528,Margie O'Malley
572622,Tom Bellfort
928942,Steve Maslow
931858,Aaron Sims
936194,Christina Smith
938390,William Morgan Sheppard
957264,Susan Germaine
957368,Maggie Martin
995587,Chao Li Chi
999716,Gary Combs
1001708,Guy Barnes
1006368,Karen Kahn
1007395,J.J. Makaro
1043374,George Doering
1080265,Michael Ensign
1116937,John Roesch
1118402,Al Di Sarro
1155668,Mike Chambers
1172443,Merrick Morton
1190889,Stratton Leopold
1194262,Brian Hamill
1198658,Steve Cooper
1206905,James W. Tyson
1208039,Arthur Tovey
1219901,Colin Quinn
1227173,Robin Harlan
1257821,Vincent Wong
1262129,Luca Kouimelis
1263449,Curt Clendenin
1271092,Derek Lyons
1278542,Robert 'Bobby Z' Zajonc
1286355,James D. Brown
1296181,Dillard Brinson
1303184,Jim Fitzpatrick
1316296,Scott Eddo
1318806,Manlio Rocchetti
1324652,Melinda Sue Gordon
1325234,Jean Ann Black
1332017,Brian Christensen
1332210,Michael Germain
1335122,Donald Flick
1335181,Terry Wells
1338372,Dan O'Connell
1338670,Joy Zapata
1338832,Richard Overton
1338840,Marion Tumen
1341781,Gregg Landaker
1341808,Kevin E. Carpenter
1341858,Gregg Rudloff
1346943,Nick Allder
1355532,Kerry Lyn McKissick
1355878,Sandy Gendler
1358074,Hazel Catmull
1360108,Don Lee
1368865,Alan Robert Murray
1368867,Allen Hall
1371064,Gregg Barbanell
1371069,Julie Pitkanen
1377239,Wilma Garscadden-Gahret
1377502,Sam Emerson
1378068,Carl Fullerton
1378162,Stacey S. McIntosh
1378168,George Watters II
1378169,Rick Kline
1378171,Kevin O'Connell
1378173,Ralph Nelson
1378839,Bob Penn
1379396,Miller Drake
1380036,Thomas Saccio
1384398,Christine Wilson
1385884,Sally Jones
1389310,Gary Liddiard
1390535,Stephen Vaughan
1391387,Jerry Ross
1391570,Robert Renga
1391594,Randy Nolen
1392907,Leslie Huntley
1394011,Tim Field
1394306,Kenneth Karman
1394973,Joseph Lederer
1395255,Greg Orloff
1395269,John Bruno
1395275,Richard Foreman Jr.
1395276,Paul C. Babin
1395281,Bob Gorelick
1395290,Sharron Reynolds
1395368,Russell Engels
1395713,John Midgley
1398946,John A. Larsen
1399033,Shaun O'Dell
1399326,Jim Henrikson
1399328,Joel Marrow
1399997,Elliot Tyson
1400082,Zade Rosenthal
1401105,Michael Gleason
1401263,Ray De La Motte
1401758,Marvin Salsberg
1402038,Robin Citrin
1402117,Kerry Rossall
1403085,Douglas Fox
1403399,Stan Parks
1404230,Sidney Ray Baldwin
1404841,Zack Davis
1405717,Howell Gibbens
1410199,Ceri Evans
1410345,Tommy Tomlinson
1411166,Peter Tothpal
1411293,Peter Sorel
1411521,Craig Heath
1412205,Frank Connor
1412253,William H. Burton Jr.
1415465,E. Larry Oatfield
1415957,Jim Dowdall
1416054,Elle Elliott
1423865,Michael Ferris
1424133,Paul Huston
1425491,Joe Dunne
1427543,Gordon Hayman
1429549,Dale E. Grahn
1432044,Robert Iannaccone
1433917,Ken Lavet
1434225,Susan Malerstein
1434559,Robert 'Rock' Galotti
1440853,Donald Likovich
1442535,Chuck Picerni Jr.
1443053,Michael Muscarella
1445972,Joss Williams
1447298,Darlie Brewster
1447357,Rick Maki
1452489,Thomas Baker
1452932,Joel Fletcher
1456721,Marian Green
1458533,Christopher Brooks
1458993,Michael Hancock
1462675,Pat Romano
1463182,Aaron Williams
1463185,Elizabeth McClurg
1524757,Emanuel Millar
1530166,Kathy Nelson
1532774,Jack Hayes
1545540,Lee Orloff
1551213,David M. Ronne
1551320,Jack Keller
1551487,Carole A. Kenneally
1551666,Tom Calderaro
1576017,David John
1583695,George Christy
1593085,Brian Hathaway
1629423,Philip Rogers
1630675,Bob Putynkowski
1632066,Peter McKernan
1633954,Timothy Greenwood
1635458,David MacMillan
1648134,Dan Perri
1680739,George Fisher
